,id,filepath,label,category
2124,01 - Perdre le Nord_64,train/nosing/01 - Perdre le Nord_64.wav,0,train
2125,01 - Perdre le Nord_65,train/sing/01 - Perdre le Nord_65.wav,1,train
2126,01 - Perdre le Nord_66,train/nosing/01 - Perdre le Nord_66.wav,0,train
2127,01 - Perdre le Nord_67,train/sing/01 - Perdre le Nord_67.wav,1,train
2128,01 - Perdre le Nord_68,train/nosing/01 - Perdre le Nord_68.wav,0,train
2129,01 - Perdre le Nord_69,train/sing/01 - Perdre le Nord_69.wav,1,train
2130,01 - Perdre le Nord_70,train/nosing/01 - Perdre le Nord_70.wav,0,train
2131,01 - Perdre le Nord_71,train/sing/01 - Perdre le Nord_71.wav,1,train
2132,01 - Perdre le Nord_72,train/nosing/01 - Perdre le Nord_72.wav,0,train
2133,01 - Perdre le Nord_73,train/sing/01 - Perdre le Nord_73.wav,1,train
2134,01 - Perdre le Nord_74,train/nosing/01 - Perdre le Nord_74.wav,0,train
2135,01 - Perdre le Nord_75,train/sing/01 - Perdre le Nord_75.wav,1,train
2136,01 - Perdre le Nord_76,train/nosing/01 - Perdre le Nord_76.wav,0,train
2137,01 - Perdre le Nord_77,train/sing/01 - Perdre le Nord_77.wav,1,train
2138,01 - Perdre le Nord_78,train/nosing/01 - Perdre le Nord_78.wav,0,train
2139,01 - Perdre le Nord_79,train/sing/01 - Perdre le Nord_79.wav,1,train
2140,01 - Perdre le Nord_80,train/nosing/01 - Perdre le Nord_80.wav,0,train
2141,01 - Perdre le Nord_81,train/sing/01 - Perdre le Nord_81.wav,1,train
2142,01 - Perdre le Nord_82,train/nosing/01 - Perdre le Nord_82.wav,0,train
2143,01 - Perdre le Nord_83,train/sing/01 - Perdre le Nord_83.wav,1,train
2144,01 - Perdre le Nord_84,train/nosing/01 - Perdre le Nord_84.wav,0,train
2145,01 - Perdre le Nord_85,train/sing/01 - Perdre le Nord_85.wav,1,train
2146,01 - Perdre le Nord_86,train/nosing/01 - Perdre le Nord_86.wav,0,train
2147,01 - Perdre le Nord_87,train/sing/01 - Perdre le Nord_87.wav,1,train
2148,01 - Perdre le Nord_88,train/nosing/01 - Perdre le Nord_88.wav,0,train
2149,01 - Ok_0,train/nosing/01 - Ok_0.wav,0,train
2150,01 - Ok_1,train/sing/01 - Ok_1.wav,1,train
2151,01 - Ok_2,train/nosing/01 - Ok_2.wav,0,train
2152,01 - Ok_3,train/sing/01 - Ok_3.wav,1,train
2153,01 - Ok_4,train/nosing/01 - Ok_4.wav,0,train
2154,01 - Ok_5,train/sing/01 - Ok_5.wav,1,train
2155,01 - Ok_6,train/nosing/01 - Ok_6.wav,0,train
2156,01 - Ok_7,train/sing/01 - Ok_7.wav,1,train
2157,01 - Ok_8,train/nosing/01 - Ok_8.wav,0,train
2158,01 - Ok_9,train/sing/01 - Ok_9.wav,1,train
2159,01 - Ok_10,train/nosing/01 - Ok_10.wav,0,train
2160,01 - Ok_11,train/sing/01 - Ok_11.wav,1,train
2161,01 - Ok_12,train/nosing/01 - Ok_12.wav,0,train
2162,01 - Ok_13,train/sing/01 - Ok_13.wav,1,train
2163,01 - Ok_14,train/nosing/01 - Ok_14.wav,0,train
2164,01 - Ok_15,train/sing/01 - Ok_15.wav,1,train
2165,01 - Ok_16,train/nosing/01 - Ok_16.wav,0,train
2166,01 - Ok_17,train/sing/01 - Ok_17.wav,1,train
2167,01 - Ok_18,train/nosing/01 - Ok_18.wav,0,train
2168,01 - Ok_19,train/sing/01 - Ok_19.wav,1,train
2169,01 - Ok_20,train/nosing/01 - Ok_20.wav,0,train
2170,01 - Ok_21,train/sing/01 - Ok_21.wav,1,train
2171,01 - Ok_22,train/nosing/01 - Ok_22.wav,0,train
2172,01 - Ok_23,train/sing/01 - Ok_23.wav,1,train
2173,01 - Ok_24,train/nosing/01 - Ok_24.wav,0,train
2174,01 - Ok_25,train/sing/01 - Ok_25.wav,1,train
2175,01 - Ok_26,train/nosing/01 - Ok_26.wav,0,train
2176,01 - Ok_27,train/sing/01 - Ok_27.wav,1,train
2177,01 - Ok_28,train/nosing/01 - Ok_28.wav,0,train
2178,01 - Ok_29,train/sing/01 - Ok_29.wav,1,train
2179,01 - Ok_30,train/nosing/01 - Ok_30.wav,0,train
2180,01 - Ok_31,train/sing/01 - Ok_31.wav,1,train
2181,01 - Ok_32,train/nosing/01 - Ok_32.wav,0,train
2182,01 - Ok_33,train/sing/01 - Ok_33.wav,1,train
2183,01 - Ok_34,train/nosing/01 - Ok_34.wav,0,train
2184,01 - Ok_35,train/sing/01 - Ok_35.wav,1,train
2185,01 - Ok_36,train/nosing/01 - Ok_36.wav,0,train
2186,01 - Ok_37,train/sing/01 - Ok_37.wav,1,train
2187,01 - Ok_38,train/nosing/01 - Ok_38.wav,0,train
2188,01 - Ok_39,train/sing/01 - Ok_39.wav,1,train
2189,01 - Ok_40,train/nosing/01 - Ok_40.wav,0,train
2190,01 - Ok_41,train/sing/01 - Ok_41.wav,1,train
2191,01 - Ok_42,train/nosing/01 - Ok_42.wav,0,train
2192,01 - Ok_43,train/sing/01 - Ok_43.wav,1,train
2193,01 - Ok_44,train/nosing/01 - Ok_44.wav,0,train
2194,01 - Ok_45,train/sing/01 - Ok_45.wav,1,train
2195,01 - Ok_46,train/nosing/01 - Ok_46.wav,0,train
2196,01 - Ok_47,train/sing/01 - Ok_47.wav,1,train
2197,01 - Ok_48,train/nosing/01 - Ok_48.wav,0,train
2198,01 - Its Easy_0,train/nosing/01 - Its Easy_0.wav,0,train
2199,01 - Its Easy_1,train/sing/01 - Its Easy_1.wav,1,train
2200,01 - Its Easy_2,train/nosing/01 - Its Easy_2.wav,0,train
2201,01 - Its Easy_3,train/sing/01 - Its Easy_3.wav,1,train
2202,01 - Its Easy_4,train/nosing/01 - Its Easy_4.wav,0,train
2203,01 - Its Easy_5,train/sing/01 - Its Easy_5.wav,1,train
2204,01 - Its Easy_6,train/nosing/01 - Its Easy_6.wav,0,train
2205,01 - Its Easy_7,train/sing/01 - Its Easy_7.wav,1,train
2206,01 - Its Easy_8,train/nosing/01 - Its Easy_8.wav,0,train
2207,01 - Its Easy_9,train/sing/01 - Its Easy_9.wav,1,train
2208,01 - Its Easy_10,train/nosing/01 - Its Easy_10.wav,0,train
2209,01 - Its Easy_11,train/sing/01 - Its Easy_11.wav,1,train
2210,01 - Its Easy_12,train/nosing/01 - Its Easy_12.wav,0,train
2211,01 - Its Easy_13,train/sing/01 - Its Easy_13.wav,1,train
2212,01 - Its Easy_14,train/nosing/01 - Its Easy_14.wav,0,train
2213,01 - Its Easy_15,train/sing/01 - Its Easy_15.wav,1,train
2214,01 - Its Easy_16,train/nosing/01 - Its Easy_16.wav,0,train
2215,01 - Its Easy_17,train/sing/01 - Its Easy_17.wav,1,train
2216,01 - Its Easy_18,train/nosing/01 - Its Easy_18.wav,0,train
2217,01 - Its Easy_19,train/sing/01 - Its Easy_19.wav,1,train
2218,01 - Its Easy_20,train/nosing/01 - Its Easy_20.wav,0,train
2219,01 - Angels Of Crime_0,train/nosing/01 - Angels Of Crime_0.wav,0,train
2220,01 - Angels Of Crime_1,train/sing/01 - Angels Of Crime_1.wav,1,train
2221,01 - Angels Of Crime_2,train/nosing/01 - Angels Of Crime_2.wav,0,train
2222,01 - Angels Of Crime_3,train/sing/01 - Angels Of Crime_3.wav,1,train
2223,01 - Angels Of Crime_4,train/nosing/01 - Angels Of Crime_4.wav,0,train
2224,01 - Angels Of Crime_5,train/sing/01 - Angels Of Crime_5.wav,1,train
2225,01 - Angels Of Crime_6,train/nosing/01 - Angels Of Crime_6.wav,0,train
2226,01 - Angels Of Crime_7,train/sing/01 - Angels Of Crime_7.wav,1,train
2227,01 - Angels Of Crime_8,train/nosing/01 - Angels Of Crime_8.wav,0,train
2228,01 - Angels Of Crime_9,train/sing/01 - Angels Of Crime_9.wav,1,train
2229,01 - Angels Of Crime_10,train/nosing/01 - Angels Of Crime_10.wav,0,train
2230,01 - Angels Of Crime_11,train/sing/01 - Angels Of Crime_11.wav,1,train
2231,01 - Angels Of Crime_12,train/nosing/01 - Angels Of Crime_12.wav,0,train
2232,01 - Angels Of Crime_13,train/sing/01 - Angels Of Crime_13.wav,1,train
2233,01 - Angels Of Crime_14,train/nosing/01 - Angels Of Crime_14.wav,0,train
2234,01 - Angels Of Crime_15,train/sing/01 - Angels Of Crime_15.wav,1,train
2235,01 - Angels Of Crime_16,train/nosing/01 - Angels Of Crime_16.wav,0,train
2236,01 - Angels Of Crime_17,train/sing/01 - Angels Of Crime_17.wav,1,train
2237,01 - Angels Of Crime_18,train/nosing/01 - Angels Of Crime_18.wav,0,train
2238,01 - Angels Of Crime_19,train/sing/01 - Angels Of Crime_19.wav,1,train
2239,01 - Angels Of Crime_20,train/nosing/01 - Angels Of Crime_20.wav,0,train
2240,01 - Angels Of Crime_21,train/sing/01 - Angels Of Crime_21.wav,1,train
2241,01 - Angels Of Crime_22,train/nosing/01 - Angels Of Crime_22.wav,0,train
2242,01 - Angels Of Crime_23,train/sing/01 - Angels Of Crime_23.wav,1,train
2243,01 - Angels Of Crime_24,train/nosing/01 - Angels Of Crime_24.wav,0,train
2244,01 - Angels Of Crime_25,train/sing/01 - Angels Of Crime_25.wav,1,train
2245,01 - Angels Of Crime_26,train/nosing/01 - Angels Of Crime_26.wav,0,train
2246,01 - Angels Of Crime_27,train/sing/01 - Angels Of Crime_27.wav,1,train
2247,01 - Angels Of Crime_28,train/nosing/01 - Angels Of Crime_28.wav,0,train
2248,01 - Angels Of Crime_29,train/sing/01 - Angels Of Crime_29.wav,1,train
2249,01 - Angels Of Crime_30,train/nosing/01 - Angels Of Crime_30.wav,0,train
2250,01 - Angels Of Crime_31,train/sing/01 - Angels Of Crime_31.wav,1,train
2251,01 - Angels Of Crime_32,train/nosing/01 - Angels Of Crime_32.wav,0,train
2252,01 - Angels Of Crime_33,train/sing/01 - Angels Of Crime_33.wav,1,train
2253,01 - Angels Of Crime_34,train/nosing/01 - Angels Of Crime_34.wav,0,train
2254,01 - Angels Of Crime_35,train/sing/01 - Angels Of Crime_35.wav,1,train
2255,01 - Angels Of Crime_36,train/nosing/01 - Angels Of Crime_36.wav,0,train
2256,01 - Angels Of Crime_37,train/sing/01 - Angels Of Crime_37.wav,1,train
2257,01 - Angels Of Crime_38,train/nosing/01 - Angels Of Crime_38.wav,0,train
2258,01 - Angels Of Crime_39,train/sing/01 - Angels Of Crime_39.wav,1,train
2259,01 - Angels Of Crime_40,train/nosing/01 - Angels Of Crime_40.wav,0,train
2260,01 - Visa pour hier_0,train/nosing/01 - Visa pour hier_0.wav,0,train
2261,01 - Visa pour hier_1,train/sing/01 - Visa pour hier_1.wav,1,train
2262,01 - Visa pour hier_2,train/nosing/01 - Visa pour hier_2.wav,0,train
2263,01 - Visa pour hier_3,train/sing/01 - Visa pour hier_3.wav,1,train
2264,01 - Visa pour hier_4,train/nosing/01 - Visa pour hier_4.wav,0,train
2265,01 - Visa pour hier_5,train/sing/01 - Visa pour hier_5.wav,1,train
2266,01 - Visa pour hier_6,train/nosing/01 - Visa pour hier_6.wav,0,train
2267,01 - Visa pour hier_7,train/sing/01 - Visa pour hier_7.wav,1,train
2268,01 - Visa pour hier_8,train/nosing/01 - Visa pour hier_8.wav,0,train
2269,01 - Visa pour hier_9,train/sing/01 - Visa pour hier_9.wav,1,train
2270,01 - Visa pour hier_10,train/nosing/01 - Visa pour hier_10.wav,0,train
2271,01 - Visa pour hier_11,train/sing/01 - Visa pour hier_11.wav,1,train
2272,01 - Visa pour hier_12,train/nosing/01 - Visa pour hier_12.wav,0,train
2273,01 - Visa pour hier_13,train/sing/01 - Visa pour hier_13.wav,1,train
2274,01 - Visa pour hier_14,train/nosing/01 - Visa pour hier_14.wav,0,train
2275,01 - Visa pour hier_15,train/sing/01 - Visa pour hier_15.wav,1,train
2276,01 - Visa pour hier_16,train/nosing/01 - Visa pour hier_16.wav,0,train
2277,01 - Visa pour hier_17,train/sing/01 - Visa pour hier_17.wav,1,train
2278,01 - Visa pour hier_18,train/nosing/01 - Visa pour hier_18.wav,0,train
2279,01 - Visa pour hier_19,train/sing/01 - Visa pour hier_19.wav,1,train
2280,01 - Visa pour hier_20,train/nosing/01 - Visa pour hier_20.wav,0,train
2281,01 - Visa pour hier_21,train/sing/01 - Visa pour hier_21.wav,1,train
2282,01 - Visa pour hier_22,train/nosing/01 - Visa pour hier_22.wav,0,train
2283,01 - Visa pour hier_23,train/sing/01 - Visa pour hier_23.wav,1,train
2284,01 - Visa pour hier_24,train/nosing/01 - Visa pour hier_24.wav,0,train
2285,01 - Visa pour hier_25,train/sing/01 - Visa pour hier_25.wav,1,train
2286,01 - Visa pour hier_26,train/nosing/01 - Visa pour hier_26.wav,0,train
2287,01 - Visa pour hier_27,train/sing/01 - Visa pour hier_27.wav,1,train
2288,01 - Visa pour hier_28,train/nosing/01 - Visa pour hier_28.wav,0,train
2289,01 - Visa pour hier_29,train/sing/01 - Visa pour hier_29.wav,1,train
2290,01 - Visa pour hier_30,train/nosing/01 - Visa pour hier_30.wav,0,train
2291,01 - Visa pour hier_31,train/sing/01 - Visa pour hier_31.wav,1,train
2292,01 - Visa pour hier_32,train/nosing/01 - Visa pour hier_32.wav,0,train
2293,01 - Visa pour hier_33,train/sing/01 - Visa pour hier_33.wav,1,train
2294,01 - Visa pour hier_34,train/nosing/01 - Visa pour hier_34.wav,0,train
2295,01 - Visa pour hier_35,train/sing/01 - Visa pour hier_35.wav,1,train
2296,01 - Visa pour hier_36,train/nosing/01 - Visa pour hier_36.wav,0,train
2297,01 - Visa pour hier_37,train/sing/01 - Visa pour hier_37.wav,1,train
2298,01 - Visa pour hier_38,train/nosing/01 - Visa pour hier_38.wav,0,train
2299,01 - Visa pour hier_39,train/sing/01 - Visa pour hier_39.wav,1,train
2300,01 - Visa pour hier_40,train/nosing/01 - Visa pour hier_40.wav,0,train
2301,01 - Visa pour hier_41,train/sing/01 - Visa pour hier_41.wav,1,train
2302,01 - Visa pour hier_42,train/nosing/01 - Visa pour hier_42.wav,0,train
2303,01 - Visa pour hier_43,train/sing/01 - Visa pour hier_43.wav,1,train
2304,01 - Visa pour hier_44,train/nosing/01 - Visa pour hier_44.wav,0,train
2305,01 - Visa pour hier_45,train/sing/01 - Visa pour hier_45.wav,1,train
2306,01 - Visa pour hier_46,train/nosing/01 - Visa pour hier_46.wav,0,train
2307,01 - Visa pour hier_47,train/sing/01 - Visa pour hier_47.wav,1,train
2308,01 - Visa pour hier_48,train/nosing/01 - Visa pour hier_48.wav,0,train
2309,01 - Visa pour hier_49,train/sing/01 - Visa pour hier_49.wav,1,train
2310,01 - Visa pour hier_50,train/nosing/01 - Visa pour hier_50.wav,0,train
2311,01 - Visa pour hier_51,train/sing/01 - Visa pour hier_51.wav,1,train
2312,01 - Visa pour hier_52,train/nosing/01 - Visa pour hier_52.wav,0,train
2313,01 - Visa pour hier_53,train/sing/01 - Visa pour hier_53.wav,1,train
2314,01 - Visa pour hier_54,train/nosing/01 - Visa pour hier_54.wav,0,train
2315,01 - Visa pour hier_55,train/sing/01 - Visa pour hier_55.wav,1,train
2316,01 - Visa pour hier_56,train/nosing/01 - Visa pour hier_56.wav,0,train
2317,01 - Visa pour hier_57,train/sing/01 - Visa pour hier_57.wav,1,train
2318,01 - Visa pour hier_58,train/nosing/01 - Visa pour hier_58.wav,0,train
2319,01 - Visa pour hier_59,train/sing/01 - Visa pour hier_59.wav,1,train
2320,01 - Visa pour hier_60,train/nosing/01 - Visa pour hier_60.wav,0,train
2321,01 - Visa pour hier_61,train/sing/01 - Visa pour hier_61.wav,1,train
2322,01 - Visa pour hier_62,train/nosing/01 - Visa pour hier_62.wav,0,train
2323,01 - Visa pour hier_63,train/sing/01 - Visa pour hier_63.wav,1,train
2324,01 - Visa pour hier_64,train/nosing/01 - Visa pour hier_64.wav,0,train
2325,01 - Visa pour hier_65,train/sing/01 - Visa pour hier_65.wav,1,train
2326,01 - Visa pour hier_66,train/nosing/01 - Visa pour hier_66.wav,0,train
2327,01 - Sunken Sailor_0,train/nosing/01 - Sunken Sailor_0.wav,0,train
2328,01 - Sunken Sailor_1,train/sing/01 - Sunken Sailor_1.wav,1,train
2329,01 - Sunken Sailor_2,train/nosing/01 - Sunken Sailor_2.wav,0,train
2330,01 - Sunken Sailor_3,train/sing/01 - Sunken Sailor_3.wav,1,train
2331,01 - Sunken Sailor_4,train/nosing/01 - Sunken Sailor_4.wav,0,train
2332,01 - Sunken Sailor_5,train/sing/01 - Sunken Sailor_5.wav,1,train
2333,01 - Sunken Sailor_6,train/nosing/01 - Sunken Sailor_6.wav,0,train
2334,01 - Sunken Sailor_7,train/sing/01 - Sunken Sailor_7.wav,1,train
2335,01 - Sunken Sailor_8,train/nosing/01 - Sunken Sailor_8.wav,0,train
2336,01 - Sunken Sailor_9,train/sing/01 - Sunken Sailor_9.wav,1,train
2337,01 - Sunken Sailor_10,train/nosing/01 - Sunken Sailor_10.wav,0,train
2338,01 - Sunken Sailor_11,train/sing/01 - Sunken Sailor_11.wav,1,train
2339,01 - Sunken Sailor_12,train/nosing/01 - Sunken Sailor_12.wav,0,train
2340,01 - Sunken Sailor_13,train/sing/01 - Sunken Sailor_13.wav,1,train
2341,01 - Sunken Sailor_14,train/nosing/01 - Sunken Sailor_14.wav,0,train
2342,01 - Sunken Sailor_15,train/sing/01 - Sunken Sailor_15.wav,1,train
2343,01 - Sunken Sailor_16,train/nosing/01 - Sunken Sailor_16.wav,0,train
2344,01 - Sunken Sailor_17,train/sing/01 - Sunken Sailor_17.wav,1,train
2345,01 - Sunken Sailor_18,train/nosing/01 - Sunken Sailor_18.wav,0,train
2346,02 - The Louise XIV Cathorse_0,train/nosing/02 - The Louise XIV Cathorse_0.wav,0,train
2347,02 - The Louise XIV Cathorse_1,train/sing/02 - The Louise XIV Cathorse_1.wav,1,train
2348,02 - The Louise XIV Cathorse_2,train/nosing/02 - The Louise XIV Cathorse_2.wav,0,train
2349,02 - The Louise XIV Cathorse_3,train/sing/02 - The Louise XIV Cathorse_3.wav,1,train
2350,02 - The Louise XIV Cathorse_4,train/nosing/02 - The Louise XIV Cathorse_4.wav,0,train
2351,02 - The Louise XIV Cathorse_5,train/sing/02 - The Louise XIV Cathorse_5.wav,1,train
2352,02 - The Louise XIV Cathorse_6,train/nosing/02 - The Louise XIV Cathorse_6.wav,0,train
2353,02 - The Louise XIV Cathorse_7,train/sing/02 - The Louise XIV Cathorse_7.wav,1,train
2354,02 - The Louise XIV Cathorse_8,train/nosing/02 - The Louise XIV Cathorse_8.wav,0,train
2355,02 - The Louise XIV Cathorse_9,train/sing/02 - The Louise XIV Cathorse_9.wav,1,train
2356,02 - The Louise XIV Cathorse_10,train/nosing/02 - The Louise XIV Cathorse_10.wav,0,train
2357,02 - The Louise XIV Cathorse_11,train/sing/02 - The Louise XIV Cathorse_11.wav,1,train
2358,02 - The Louise XIV Cathorse_12,train/nosing/02 - The Louise XIV Cathorse_12.wav,0,train
2359,02 - The Louise XIV Cathorse_13,train/sing/02 - The Louise XIV Cathorse_13.wav,1,train
2360,02 - The Louise XIV Cathorse_14,train/nosing/02 - The Louise XIV Cathorse_14.wav,0,train
2361,02 - The Louise XIV Cathorse_15,train/sing/02 - The Louise XIV Cathorse_15.wav,1,train
2362,02 - The Louise XIV Cathorse_16,train/nosing/02 - The Louise XIV Cathorse_16.wav,0,train
2363,02 - The Louise XIV Cathorse_17,train/sing/02 - The Louise XIV Cathorse_17.wav,1,train
2364,02 - The Louise XIV Cathorse_18,train/nosing/02 - The Louise XIV Cathorse_18.wav,0,train
2365,02 - The Louise XIV Cathorse_19,train/sing/02 - The Louise XIV Cathorse_19.wav,1,train
2366,02 - The Louise XIV Cathorse_20,train/nosing/02 - The Louise XIV Cathorse_20.wav,0,train
2367,02 - The Louise XIV Cathorse_21,train/sing/02 - The Louise XIV Cathorse_21.wav,1,train
2368,02 - The Louise XIV Cathorse_22,train/nosing/02 - The Louise XIV Cathorse_22.wav,0,train
2369,02 - The Louise XIV Cathorse_23,train/sing/02 - The Louise XIV Cathorse_23.wav,1,train
2370,02 - The Louise XIV Cathorse_24,train/nosing/02 - The Louise XIV Cathorse_24.wav,0,train
2371,02 - The Louise XIV Cathorse_25,train/sing/02 - The Louise XIV Cathorse_25.wav,1,train
2372,02 - The Louise XIV Cathorse_26,train/nosing/02 - The Louise XIV Cathorse_26.wav,0,train
2373,02 - The Louise XIV Cathorse_27,train/sing/02 - The Louise XIV Cathorse_27.wav,1,train
2374,02 - The Louise XIV Cathorse_28,train/nosing/02 - The Louise XIV Cathorse_28.wav,0,train
2375,02 - The Louise XIV Cathorse_29,train/sing/02 - The Louise XIV Cathorse_29.wav,1,train
2376,02 - The Louise XIV Cathorse_30,train/nosing/02 - The Louise XIV Cathorse_30.wav,0,train
2377,02 - The Louise XIV Cathorse_31,train/sing/02 - The Louise XIV Cathorse_31.wav,1,train
2378,02 - The Louise XIV Cathorse_32,train/nosing/02 - The Louise XIV Cathorse_32.wav,0,train
2379,02 - The Louise XIV Cathorse_33,train/sing/02 - The Louise XIV Cathorse_33.wav,1,train
2380,02 - The Louise XIV Cathorse_34,train/nosing/02 - The Louise XIV Cathorse_34.wav,0,train
2381,02 - The Louise XIV Cathorse_35,train/sing/02 - The Louise XIV Cathorse_35.wav,1,train
2382,02 - The Louise XIV Cathorse_36,train/nosing/02 - The Louise XIV Cathorse_36.wav,0,train
2383,02 - The Louise XIV Cathorse_37,train/sing/02 - The Louise XIV Cathorse_37.wav,1,train
2384,02 - The Louise XIV Cathorse_38,train/nosing/02 - The Louise XIV Cathorse_38.wav,0,train
2385,02 - The Louise XIV Cathorse_39,train/sing/02 - The Louise XIV Cathorse_39.wav,1,train
2386,02 - The Louise XIV Cathorse_40,train/nosing/02 - The Louise XIV Cathorse_40.wav,0,train
2387,02 - The Louise XIV Cathorse_41,train/sing/02 - The Louise XIV Cathorse_41.wav,1,train
2388,02 - The Louise XIV Cathorse_42,train/nosing/02 - The Louise XIV Cathorse_42.wav,0,train
2389,02 - The Louise XIV Cathorse_43,train/sing/02 - The Louise XIV Cathorse_43.wav,1,train
2390,02 - The Louise XIV Cathorse_44,train/nosing/02 - The Louise XIV Cathorse_44.wav,0,train
2391,02 - The Louise XIV Cathorse_45,train/sing/02 - The Louise XIV Cathorse_45.wav,1,train
2392,02 - The Louise XIV Cathorse_46,train/nosing/02 - The Louise XIV Cathorse_46.wav,0,train
2393,02 - The Louise XIV Cathorse_47,train/sing/02 - The Louise XIV Cathorse_47.wav,1,train
